agent_id,n_obs,pw_i_vi_coef,pw_i_vi_pval,pw_i_ci_hat_coef,pw_i_ci_hat_pval,pw_i_T_zi_coef,pw_i_T_zi_pval,pw_i_zr_coef,pw_i_zr_pval,pw_i_P_dev_coef,pw_i_P_dev_pval,pw_i_si_coef,pw_i_si_pval,pw_i_r_dev_coef,pw_i_r_dev_pval,pc_i_vi_coef,pc_i_vi_pval,pc_i_ci_hat_coef,pc_i_ci_hat_pval,pc_i_T_zi_coef,pc_i_T_zi_pval,pc_i_zr_coef,pc_i_zr_pval,pc_i_P_dev_coef,pc_i_P_dev_pval,pc_i_si_coef,pc_i_si_pval,pc_i_r_dev_coef,pc_i_r_dev_pval
32,240,0.008865683756444481,0.5646555683506159,0.03441972181602701,0.003813997833973089,-1.0933128698015687e-16,4.515896732944927e-06,-3.510934483536385e-18,0.03686999556433045,0.02860225810197077,0.02221682494206823,0.0907753664623217,3.3217834644068096e-12,-0.010151508554379756,0.4705011059235369,0.018571078572631686,0.0007433112917726549,0.029783851332775342,1.0700347650987209e-11,1.0570575327475772e-17,0.20017711682954678,1.1524326821592617e-18,0.05242690764508418,0.0070329318349089415,0.11062625381017799,-0.03359378047467898,3.9469431558991255e-13,-0.00596029257597022,0.2310556231989968
33,240,0.013474899627405806,0.30488421155675915,-0.00357888078139328,0.7208354588995354,-4.399801373938703e-18,0.003485353940513313,8.67416624733918e-18,0.001595237838229857,0.029695782993870268,0.03840499805677076,0.05738365678231787,1.9069501072485536e-07,-0.020866117653056425,0.17445857898091033,0.0016415407127189034,0.7219510406944849,0.02397657321695315,7.818564522959696e-11,3.9290811777859945e-18,1.348617631102542e-12,2.4620407248770614e-18,0.01053290429252044,0.0028360574331030963,0.5722021176252237,-0.017863216976146807,3.4935186755303872e-06,-0.01899207045578876,0.0005069940730797717
34,240,0.02511932282912601,0.05985979892750001,-0.0024655472148584386,0.8230859513890387,-9.149485901469288e-19,0.9245146499521087,-3.531986051444373e-18,0.8238728398188526,0.012389274603560822,0.41085839123416057,0.06940276902450801,7.133358930515009e-09,-0.003995248114727313,0.7784924863410456,-0.0021893068054234573,0.6453952544321075,0.036505448080554115,1.3135481454887786e-17,4.800396700012934e-18,0.16546630794091577,1.7193415983712325e-18,0.7619800957782897,-0.0002189101502681986,0.9675721526652884,-0.02309855373346978,6.294123282553906e-08,-0.0046516371716203795,0.3602765910017105
35,240,0.011936938953904363,0.3337818938416699,0.03605871391527604,0.0005759327059416666,1.3607032043874126e-16,9.376181675039008e-08,1.858853155193858e-17,6.631344040830073e-10,-0.05263368171743908,6.873518879362357e-05,0.13306741128459454,9.414656618945702e-28,0.04844183630578747,0.0006624374929385924,-0.009816397213018668,0.05516848701241175,0.04947338311231641,7.726639653952599e-25,-1.1824822536827359e-17,0.24768484533420218,4.0952968967515305e-19,0.7315885406497158,0.002256465348152572,0.6745261389121864,-0.031448693863771165,1.1722259967422747e-11,-0.023660423938288565,6.216332215549218e-05
36,240,0.03352683731302763,0.0026954779652615616,0.016074981844246175,0.10502561783929569,-7.074151785331035e-17,4.934712979660495e-08,1.61118090367689e-17,1.2308464232779722e-05,0.029867529882713833,0.013226162248182368,0.07725509358347771,2.3112774806037827e-12,0.003647416060201275,0.7626574920537759,0.0008893552490556141,0.8345649347809175,0.020900956039116625,9.992260602395458e-08,4.736317542405321e-18,0.32760282043746736,3.886306512569628e-19,0.779669272433631,0.001954385289672359,0.6715380216125584,-0.04111266866295975,1.3664832644535257e-20,-0.005930373934963202,0.20266884745436262
37,240,-0.014635882517401614,0.2995005295084385,0.023146316908366146,0.04158033857394972,4.439889528960227e-18,0.5036285801689329,-7.938823306676679e-18,0.0005041552442127149,0.016883998265543668,0.24493170670198713,0.06678197615507689,4.989463055959623e-08,-0.01596926520088019,0.2879300324680532,-0.004916480760415658,0.31732329387714775,0.033770763054104744,1.3558435144740652e-15,-1.0359006972773684e-17,1.1493947889879442e-05,-1.6465531054513524e-18,0.03686994773685797,0.004964520148162064,0.32645137820307113,-0.032725786381276684,9.349875152648622e-14,-0.016172444290971616,0.002210579319562841
38,240,0.008965830454153242,0.4609496269002198,0.06811671732324556,3.89097001060241e-12,-3.2812807036673095e-17,7.9098889829057e-08,5.123768609322149e-17,6.68023807156459e-17,-0.015117372600054736,0.23761470368815027,0.07777659171207053,5.1589213651368086e-14,0.0484046464431335,8.395196469732987e-05,-0.004143177520999531,0.3953009972708653,0.032650666738641185,4.038247378295536e-16,-8.650518437205681e-18,0.00032583940729624244,-2.441440581488815e-18,0.2842437472894567,-0.004596713496121852,0.3698966934884932,-0.031458851015769895,3.193710638884001e-14,-0.005671817478389316,0.24298155093320106
39,240,0.03182151323609371,0.007812215726778027,0.026035875079627218,0.05674081330560812,-2.5230427744174275e-17,0.0010282486832658715,1.27890854847947e-16,1.053359237834544e-05,0.022326423661324406,0.1335947913787904,0.10848986940809104,6.954313926577902e-13,-0.04452878373255684,0.0020328279944291775,0.008586675149421378,0.04914205617163761,0.016826543153141117,0.0008488951193691884,1.5147758402186327e-17,1.263992151709055e-07,-6.065102863449453e-17,1.789306358555194e-08,0.0005269615094279489,0.9227738911563657,-0.06920527927158122,2.895164392111429e-30,0.006278708940541332,0.2306555003112055
40,240,0.024190830253492168,0.04229686664200153,0.027014449670479834,0.006525157429624704,1.0741595006283031e-17,0.01539742613983463,1.6823403481881982e-17,4.557994175258636e-08,-0.005555830505191638,0.6342026424529924,0.08833957708607532,7.48193901019782e-18,0.014869648119815185,0.2224809246651849,-0.0117208249148474,0.012644280407772978,0.025432535031763386,3.3375079004467516e-10,-7.350308542957937e-18,3.182516051542811e-05,2.646859974121608e-20,0.9819924990056172,0.0003086176218542458,0.946455825443532,-0.031736637034916707,1.8434015246340416e-15,-0.006515274963574598,0.17466887530731343
41,240,0.041085732749715775,0.00010928958175685695,0.01144967708155828,0.28092952220058837,2.3549774765576723e-16,1.0793006358201959e-05,-1.634505644312707e-17,5.945450875549478e-08,0.0328463355822505,0.030291282149943727,0.07712054181690635,4.646436071541386e-11,0.0037860355934675296,0.7762486263959435,0.002223041818211254,0.6045851254543877,0.040106858524430564,1.823932044096101e-17,-3.082735141499835e-17,0.15300368722033603,-7.723102497836596e-19,0.5199462629943896,-0.008477147480149234,0.1721423628317747,-0.0360744126687984,1.3470054912239907e-13,-0.010500827519711379,0.05588659688246422
42,240,0.041766828724352334,0.0011942525075725806,0.031477311307379095,0.011786075695273544,4.9623156394469833e-17,1.587909769706631e-08,-3.551939224773397e-16,3.660999945757252e-08,0.03465308292315006,0.012991089069258652,0.07488588395658394,1.6029930545983183e-08,-0.004739818082993297,0.7332053975928405,0.002207432598235133,0.5861563082504422,0.039820419323053476,3.9379492353921796e-20,2.2627355068501587e-18,0.40190578455380466,-3.0497238080403574e-17,0.12543734302928594,0.0022878145439944927,0.6038029889320831,-0.034853030759331965,1.4312817980606919e-15,-0.006741896410475334,0.128272367069143
43,240,-0.008361572646093801,0.550425641184692,0.030077727012226132,0.004333852498444925,2.839481046922866e-17,0.5280707045152908,9.209574446869873e-18,0.42450308641180845,0.02064072564841754,0.15134173639868861,0.09442421324799559,2.261477802772465e-15,-0.02489377742012015,0.11217375683265694,0.004224448592377063,0.3860821975576013,0.017151934608816935,4.025654711766113e-06,7.592244335370522e-18,0.6276828461951465,-3.2518686141672085e-18,0.41764436273423955,-0.006085955946810838,0.22370522951125274,-0.02186071360692093,4.506330828023081e-08,-0.003861248991285683,0.4778722883656106
44,240,0.013593985751486154,0.19443433392122153,0.025611324407597606,0.0034415559641016763,-4.666409762688161e-17,0.0003000016110379327,-1.1293653855473038e-17,0.0804505906705464,0.08694577219602741,3.965326486285708e-12,0.07030009131450082,3.1438755771182965e-12,-0.07365067766232142,8.582316588964062e-10,0.0028997379932206276,0.5380326049566071,0.016757060664021786,2.5503345992901077e-05,-2.2530530626569965e-17,0.00010879839478730419,-1.076044213240587e-17,0.0002528298052546286,0.009690495644447763,0.07119893664348824,-0.03928920126076414,3.1775531305394693e-17,-0.013793217687491793,0.00832443272341994
45,240,0.006364664460601348,0.6329505743069284,0.022658928740128138,0.028162565894769575,-3.1930481032444464e-16,0.010193109098965342,5.578419920793245e-17,0.03224625815247025,-0.017015705907420412,0.20126423009424996,0.0903948892671283,6.88084975073264e-15,0.015908401882230576,0.27958278778226997,0.005319856476352207,0.26432949197067723,0.007382962274917911,0.04509066243717268,1.5234051284741763e-16,0.0006431604435559401,-2.9497316317226296e-17,0.0016245168329059355,0.010120476325956945,0.033903437507916655,-0.04139680192332486,6.119587662969208e-22,-0.008052504497512103,0.1259736557390417
46,240,0.018082417125449987,0.1209483790430927,0.01738864978459935,0.04980721731889948,2.0913492060813253e-17,4.047792782328585e-15,-2.7358511783047107e-18,0.3299402445583087,0.029796964220388966,0.013668209147513967,0.0707689516350429,9.466042372149943e-14,-0.0324413549157727,0.008226874442092837,0.008598508306920773,0.09735780400841158,0.019806822752133104,8.842585601545259e-07,-1.6533267145089883e-18,0.1361892769118309,4.588751791730499e-19,0.7130221293753566,0.007698269850235258,0.15018103333337143,-0.023946143068808254,6.412465961183235e-09,-0.010048521969402143,0.06462195618464121
47,240,0.004728610082536309,0.7094465000988625,0.03715503579792567,0.00044099099521682783,-7.382434191342827e-17,0.00022731529020358343,8.93680179394876e-17,3.1280801929822684e-06,-0.0033925773185669097,0.78167789296404,0.08596041062040566,2.130994494079761e-14,0.0018890325660962971,0.8875344814862878,-0.004191936747316154,0.4306776087189439,0.02915375722701514,1.7545010019596858e-10,-9.162141179215616e-18,0.2684120315630376,2.644830725228991e-18,0.7360275135291419,0.013154778471538217,0.010852477544384427,-0.04117079894495909,8.838505830660747e-18,-0.019323296203226932,0.0006489118753395726
48,240,0.002083285326938393,0.8648404620515855,0.030691253367344972,0.004132418772704824,-4.165909899558357e-17,6.200241456619808e-23,1.9435821886530546e-20,0.9954752185603148,-0.009586086343037328,0.4397867183516213,0.11432897439535353,4.974786657153805e-24,0.018610901255048252,0.1251657597856792,-0.010975413618757531,0.02283956105574261,0.02627912610240287,1.241459680833224e-09,1.3712893696201084e-17,1.6143317757859558e-17,-4.4025739877475495e-19,0.7430487921950641,-0.00217967497831609,0.6537771853047655,-0.035942555784112484,4.173389932237678e-17,-0.003561098258343039,0.45307142299863656
49,240,0.018503205077570428,0.16907317457581675,0.04012837470820115,0.000177029219181865,7.928453738065873e-18,0.021262182337124663,-2.0953447129007876e-18,0.7165832912416652,0.013457484870049056,0.29638645811876896,0.08640917522337024,1.56430620887528e-14,0.007006395705111519,0.6158980832172809,-0.005905072812505048,0.265438094938072,0.02159646881460718,4.3314585732097624e-07,-9.11119594044004e-18,1.1064117225261156e-10,-4.1375911391658266e-18,0.07004642597692011,0.006289860814818728,0.21609784836472887,-0.03986415770895348,1.33879199940627e-18,-0.00592198740042117,0.282748882898962
50,240,0.034792656588911126,0.007615960947266089,-0.002968535082611558,0.7608919629228026,4.406696639045841e-18,0.4160696494416857,-1.8390386695778278e-17,0.1085443684105363,-0.0030244394138185266,0.8047025040000553,0.09776059508101466,9.221142869779128e-20,-0.002668362599993899,0.8392726111965808,0.011561011111362818,0.024322894755136226,0.025796535761378973,1.4611891615050722e-10,4.3218137256531935e-18,0.044032119846601964,-1.2199613997362515e-17,0.0072696466172322265,0.006316899664549645,0.1914234395996617,-0.02824768956044686,4.324403334503831e-12,-0.008341940361694868,0.10906172996035098
51,240,0.022627531740311874,0.04980696574363663,0.027949121504550967,0.002091037140062476,-3.747571746587719e-18,0.11906591934755176,9.063236881759868e-18,0.00014386903298505414,-0.01432594507691963,0.2275707104142126,0.07699215638888442,2.8838964256586807e-15,0.0079696890197201,0.5084602914213212,0.0006586068529327509,0.9003473580150394,0.017532849809457095,2.9183225425389162e-05,3.367898370763446e-18,0.00238658418327899,-2.2138988726460905e-18,0.04029279634891801,-0.0009497192575719151,0.8610891580281753,-0.03716436780593767,1.3534742241680379e-16,-0.002261113005801723,0.6818927070110201
52,240,-0.0020124435940044177,0.8760959983095156,0.027043791488628344,0.007291849686487869,2.930717080009509e-17,0.41575343786414654,3.3033201054948324e-17,0.20642517610606909,0.022447881126824176,0.07361731623230641,0.07609578687695417,9.000912110432589e-12,0.00116456574224982,0.9324965199283755,-0.005586762755949479,0.2708309862277178,0.024493692485843117,1.9796400247020673e-09,-2.976013224162788e-17,0.03603280854253459,-1.7666674149911144e-17,0.08567399346542824,0.004018726614151643,0.4133514242423083,-0.033393467920627,4.751644370668626e-14,-0.01477723084875436,0.006603813641872605
53,240,0.012692381174932536,0.2831118162054077,0.025828361255717372,0.005742157246202777,-1.0936970958218346e-17,0.38523029772141715,-2.0405605222075937e-18,0.7970270143358883,0.004410195825745021,0.7362956376308659,0.12057132916381302,1.3653079458708852e-27,0.03343922681798461,0.011074183444601687,0.004590460469197955,0.31387455461464364,0.024814152474824297,3.652279088209642e-11,7.075772496677676e-18,0.14565812407067505,-4.3154076462793724e-18,0.15912498861160673,0.004617219510706844,0.3607964996538022,-0.02452689413211301,3.3823276703441343e-10,-0.012593629085336656,0.013046954883956423
54,240,0.05963073660812501,1.8745491128742321e-07,0.03513811939994408,5.1306677387110176e-05,-2.2745901305968182e-17,2.0219504024411021e-07,1.8179576038197972e-18,0.08734807314049292,0.026359736791850653,0.022144179460373246,0.09210627816008043,2.5175206281433048e-21,0.019902069545163416,0.0872167423575863,-0.0016064603479482467,0.7516158164955222,0.024308883362770563,1.926716334537061e-09,1.5408976031554215e-17,8.124059842156523e-14,1.6581472949653063e-18,0.0007174780621522833,0.014764893428743354,0.005141965588302094,-0.034677829159326636,8.88991529140115e-16,-0.01983310469269311,0.0002252225501727107
55,240,0.004536090895147443,0.7090825527215354,0.00967511330501319,0.29041219419872183,4.2060690829817354e-18,0.41365037495145807,-5.10382651967554e-18,0.016471133258040758,-0.008854004754535566,0.4712187469022686,0.050917345418423895,8.535995399745783e-08,-0.012700996988491456,0.34820636650297687,0.0036325258703836768,0.46483851232737683,0.01717712161812104,6.798512551649474e-06,4.690863390031026e-18,0.026341800478190843,3.0027547274019824e-18,0.0006014202472023797,0.005866750578835494,0.2430676407405559,-0.02173387059933947,2.4103699334255515e-08,-0.023971970174627204,2.103982390321764e-05
56,240,-0.03273814752409349,0.009657707324569349,0.0263489711888734,0.004257052843612081,-9.405766978093327e-17,0.0017595740107481507,-8.946904308336437e-17,0.0006709131888105502,0.029008112252516483,0.01450684522246477,0.08234425208589449,9.653797327926368e-16,-0.07046121033806643,2.994233875226935e-07,-0.008573476261195749,0.08375091156487154,0.011762029252359908,0.001216161259926187,1.1797075578074564e-17,0.31412842278489156,5.754247548851753e-18,0.5736138492100524,0.004772717692403011,0.30413380316951305,-0.03241684470778613,9.348980444319438e-16,-0.018775367432230256,0.0004273629026991023
57,240,0.0017631690704356419,0.877531933294243,0.021223299907843628,0.024935519444178954,-7.990070009556867e-17,0.22389952117436676,4.9693866709485044e-17,0.09693194536507611,-0.027062812035428457,0.014656822314569155,0.09673558379999016,1.9401264775243578e-19,0.019299365621317524,0.11361037489236682,-0.0007554061133288161,0.88119061214356,0.03368155288325872,2.8706676052874277e-14,-4.940475529012202e-17,0.08915638719585459,1.883730343045737e-17,0.15400336013375907,0.007698854678791162,0.11462794314406817,-0.04137845175303656,1.7265519011173942e-18,-0.008635880440747548,0.10902229003451482
58,240,-0.041992527634339645,0.005241539564776437,0.01975715038219073,0.048517083305855364,-1.6670170934779753e-16,7.2714942001575884e-09,-2.2113736512501394e-17,6.561596227035579e-10,-0.014333899272041668,0.285021374933686,0.07090922969624128,1.1111508119005453e-11,-0.028774489994107998,0.06836601003114297,-0.012590581207884366,0.028002830451766884,0.02203457663252603,2.2841493006727226e-08,-2.969834643819577e-18,0.779803765954522,-6.495167092048612e-19,0.6208846906167962,0.0013579059418185593,0.7907672718218396,-0.019795616010624725,3.9138066510778836e-07,-0.023471211254369455,0.0001218534265866773
59,240,-0.0029707518578795796,0.8139332608977516,0.012710862539126823,0.19394773766817405,-2.4432660375716403e-18,0.6799407817931965,-8.510453048545872e-19,0.4354386046279104,-0.037598998229875384,0.005434554207715233,0.07856454637495595,2.024512800636641e-14,0.0062164281745017026,0.658360815633773,0.006625773670718072,0.18796291367287374,0.030448143568342374,1.5715320681307246e-13,-6.4235380425205716e-18,0.006839753934932903,-3.1134140194792133e-19,0.47336515018339087,-0.001588313744091378,0.7660628186168339,-0.02053280901665898,1.986900266485696e-07,0.009917230965816877,0.07722957126596454
60,240,0.00445000432126536,0.6855155039940456,0.011837635357693782,0.18095546372172586,-2.412048126015139e-17,0.1983064455613966,-1.6347288121171712e-17,0.3232458576415387,-0.008811414002977597,0.40577326626983046,0.10412073584075987,1.9519988821893358e-25,0.016355142730054516,0.15945601426452471,-0.002388637781646974,0.6069404135822423,0.02377961260521727,9.377888250050189e-10,2.5098504923689696e-17,0.0016865028108007283,1.852021837765902e-17,0.008486826569968775,0.009773689113855837,0.02975823121026085,-0.03486052472950941,8.406734512003153e-18,-0.016568796415901317,0.000836286951552788
61,240,0.07819353289048712,4.8230447747758154e-12,0.029536339080409955,0.0007173109847415754,1.403601672504749e-16,0.16489299002870558,3.137496987446108e-17,0.18428722808014433,0.012274566638430013,0.30833684733888617,0.0837609091979105,3.3544427806177966e-19,0.03622037492154889,0.001705322783383623,-0.004091802330068054,0.3527618749047814,0.02156960126876627,4.053901376152502e-09,-5.042888686702447e-17,0.22287720385010093,-1.1236806737143363e-17,0.2454238325113413,-0.0022145628753243475,0.6533055934439096,-0.025641450846591744,3.942903418944464e-12,-0.0038256377042138537,0.4138733340132521
62,240,-0.053181943650833424,8.958868619708046e-05,-0.009741638040218568,0.34267657322482936,-4.110219075544819e-16,2.032248709957966e-06,1.6480348074326332e-16,1.1641019482080273e-07,-0.019575085952686932,0.13457470632403667,0.08379949804501527,2.610131772367983e-14,-0.04666660216256405,0.0011840462378521592,-0.0020761517217226487,0.7253552241042935,0.029802450753060705,3.1574952114709815e-10,-4.435587681969938e-18,0.9055084857500527,-1.9638589026816806e-18,0.8830504833728245,-0.0014415681651429532,0.8028844706046404,-0.03010646125919813,2.792045458754883e-10,-0.010990982115038558,0.08186403277200022
63,240,0.04447213809641232,0.0003663742396502673,0.0034307596498935194,0.7056504702338983,1.7701604169049228e-16,2.5132795224417704e-07,-1.7996974134440835e-17,6.814536533616715e-05,-0.011648568756940493,0.3261698585669166,0.12227172113021441,3.437715169146713e-27,0.042910719619558016,0.0013408401483699945,0.001823341685566129,0.7104506130016215,0.023842908898026215,2.895203826430697e-10,-5.1900028562422174e-18,0.6965007119486695,4.608664150289475e-19,0.7947973120215237,-0.004050509841541326,0.39188460631271427,-0.02899424706949169,3.947866859683882e-12,0.008917212147874266,0.09211023728231925
64,240,-0.00712092577404166,0.5046065190764795,0.048123665590164295,1.0389374343955367e-09,-3.7675113216033696e-16,3.6366196404592714e-05,-1.019563616851569e-17,0.00021837281418534728,-0.039637922455955814,0.00011543280555298779,0.1056663758074638,4.261540508620315e-33,0.03148343501379853,0.00500751243930817,-0.010443568856958942,0.0344559532329545,0.020208467002789013,2.162617007232059e-08,6.531221815689036e-17,0.11452036280915355,1.4550208441830838e-18,0.24595067466452075,0.009963835720024492,0.033420435630106236,-0.027395410426444528,8.708598361547971e-14,-0.019331669196780112,0.00020225956344279905
65,240,0.046481246685516814,4.8743246116915867e-05,0.017395830407235482,0.029451493358698524,1.3114015532178258e-17,0.0005523820098277607,5.3136520605693235e-18,0.0677839457434279,-0.03564433247811569,0.0014823249405987117,0.06674553501798725,4.516511619193184e-15,0.022422744245048712,0.04792120754256102,-0.0042928866429062865,0.384911332487493,0.022917371934485772,3.1755159392321125e-10,-3.550366821068029e-18,0.03183962010011921,-2.379900547188384e-18,0.06250486329369605,0.005768783503608398,0.23705256890667345,-0.014099481736316383,7.308456468162676e-05,-0.007422611830373587,0.1351983426679125
